Familia,Num_Grupo,Grupo,ID,Producto,Formato_Venta,Coste (€),Precio de venta (€)
PESCADOS ULTRACONGELADOS,037,Calamares - Playa,6240,CAL-LOLIGO/VLG-(FAO/27)-PLAYA-90/200-BLQ,KG,8.2,8.2
PESCADOS ULTRACONGELADOS,040,Pescados - De Cuero,3151,ALAS D/RAYA-S/P-500/1000-(3),KG,2.58,2.58
PESCADOS ULTRACONGELADOS,040,Pescados - De Cuero,151,ALAS D/RAYA-S/P,KG,9.15,9.15
PESCADOS ULTRACONGELADOS,040,Pescados - De Cuero,949,PEZ GALLO 100/150-(HG-/IQF),KG,7.23,7.23
PESCADOS ULTRACONGELADOS,041,Pescados - De Cuero (HRC),3582,AZ-MARRAJO 30/50 (HG),KG,3.03,3.03
PESCADOS ULTRACONGELADOS,041,Pescados - De Cuero (HRC),6212,AZ-CAELLA TAQUITOS S/P-S/H-(IQF),KG,8.12,8.12
PESCADOS ULTRACONGELADOS,050,Pescados - Filetes Varios - Importación,3553,FIL-LENG-RELL-GAMBA C/MOUSSE,UND,6.54,6.54
PESCADOS ULTRACONGELADOS,050,Pescados - Filetes Varios - Importación,3648,ABADEJO-FIL-100/200-(IQF),KG,9.91,9.91
PESCADOS ULTRACONGELADOS,050,Pescados - Filetes Varios - Importación,3256,FIL-TILAPIA (BESUGO) 100/200-(IQF)(PBO),KG,3.64,3.64
PESCADOS ULTRACONGELADOS,050,Pescados - Filetes Varios - Importación,3178,FIL-MERLUZA 40/80 GR (HUBSSI),KG,4.65,4.65
PESCADOS ULTRACONGELADOS,050,Pescados - Filetes Varios - Importación,3363,FIL-PANGASIUS 120/170 (IQF) (PBO),KG,7.29,7.29
PESCADOS ULTRACONGELADOS,050,Pescados - Filetes Varios - Importación,3367,FIL-LIMANDA-(IQF)(PBO),KG,3.77,3.77
PESCADOS ULTRACONGELADOS,050,Pescados - Filetes Varios - Importación,3479,FIL-GALLINETA 100/200-(CABRACHO)-25%,KG,8.91,8.91
PESCADOS ULTRACONGELADOS,050,Pescados - Filetes Varios - Importación,3144,ALAS MERL-( AUSTRAL)-(IQF),KG,7.74,7.74
PESCADOS ULTRACONGELADOS,050,Pescados - Filetes Varios - Importación,3130,ROD-MEDALLON MERLUZA-(IQF),KG,1.0,1.0
PESCADOS ULTRACONGELADOS,050,Pescados - Filetes Varios - Importación,3123,AZS-PEZ DE SAN PEDRO 200/300 G,KG,8.63,8.63
PESCADOS ULTRACONGELADOS,050,Pescados - Filetes Varios - Importación,3106,COCOCHAS MERLUZA E/1000 GRS,KG,4.78,4.78
PESCADOS ULTRACONGELADOS,050,Pescados - Filetes Varios - Importación,1479,FIL-GALLO S/PEDRO PLATEADO 80/150-C/P,KG,8.01,8.01
PESCADOS ULTRACONGELADOS,050,Pescados - Filetes Varios - Importación,1648,FIL-GALLO SAN PEDRO 150/200-20%,KG,5.53,5.53
PESCADOS ULTRACONGELADOS,050,Pescados - Filetes Varios - Importación,1256,FIL-TILAPIA (BESUGO) 150/200-IQF,kg,5.69,5.69
PESCADOS ULTRACONGELADOS,050,Pescados - Filetes Varios - Importación,106,COCOCHAS MERLUZA E/500 G,UND,9.98,9.98
PESCADOS ULTRACONGELADOS,050,Pescados - Filetes Varios - Importación,7451,LOMOS MRLZ/AUTRL-200/350,KG,3.97,3.97
PESCADOS ULTRACONGELADOS,051,Lomos de pescado,126,MERL-SOLOMILLOS-PZ-140/200-GR,UND,8.92,8.92
PESCADOS ULTRACONGELADOS,051,Lomos de pescado,1160,FIL-MERO (PERCA)500/1000,KG,8.06,8.06
PESCADOS ULTRACONGELADOS,052,Pescados - Filetes Varios - Nacional,1190,FIL-MERL-P-C/P-60/120 CPSS-IWP,KG,9.14,9.14
PESCADOS ULTRACONGELADOS,052,Pescados - Filetes Varios - Nacional,114,FILETON-MERL-C/PIEL-200/300-(IQF),KG,4.79,4.79
PESCADOS ULTRACONGELADOS,052,Pescados - Filetes Varios - Nacional,1029,FIL-MERL-M-C/P-115/170 (CPSS)  (IWP),KG,6.64,6.64
PESCADOS ULTRACONGELADOS,052,Pescados - Filetes Varios - Nacional,1964,FIL-MERL-(P)-60/120- S/P-(CPSS)(PBO),KG,8.42,8.42
PESCADOS ULTRACONGELADOS,052,Pescados - Filetes Varios - Nacional,1965,FIL-MERL-(P)-60/120- S/P (HBS)-(B)-(PBO),KG,4.94,4.94
PESCADOS ULTRACONGELADOS,052,Pescados - Filetes Varios - Nacional,341,FIL-BACALADILLA B/300 G.,UND,4.65,4.65
PESCADOS ULTRACONGELADOS,052,Pescados - Filetes Varios - Nacional,3341,FIL-BACALADILLA (IQF),KG,1.97,1.97
PESCADOS ULTRACONGELADOS,052,Pescados - Filetes Varios - Nacional,4954,AZS-FIL-LUBINA-C/P-120/180 GR/PZ,KG,5.9,5.9
PESCADOS ULTRACONGELADOS,052,Pescados - Filetes Varios - Nacional,3965,FIL- DE CORVINA +1000 GR (SALVAJE),KG,1.29,1.29
PESCADOS ULTRACONGELADOS,052,Pescados - Filetes Varios - Nacional,8441,FIL-BACALADILLA,KG,9.9,9.9
PESCADOS ULTRACONGELADOS,052,Pescados - Filetes Varios - Nacional,965,FIL-MERL-S/P-DESG- B/540 GR,UND,5.33,5.33
PESCADOS ULTRACONGELADOS,060,Lenguados enteros y limpios,467,FIL-LENGUADO-(VC)-350 G.,KG,0.89,0.89
PESCADOS ULTRACONGELADOS,060,Lenguados enteros y limpios,3196,LENGUADO TIGRE 300/400 HG,KG,1.83,1.83
PESCADOS ULTRACONGELADOS,060,Lenguados enteros y limpios,3177,FIL-PLATIJA DEL PACIFICO 120/180,KG,2.37,2.37
PESCADOS ULTRACONGELADOS,060,Lenguados enteros y limpios,3128,LENGUADO LIMP-(PLATIJA)-200/400,KG,9.52,9.52
PESCADOS ULTRACONGELADOS,060,Lenguados enteros y limpios,196,LENGUADO TIGRE 300/400 G/PZ,KG,1.96,1.96
PESCADOS ULTRACONGELADOS,060,Lenguados enteros y limpios,1027,LENGUADO-G-PEL/RACION 120/170 GR,KG,4.69,4.69
PESCADOS ULTRACONGELADOS,060,Lenguados enteros y limpios,1249,LENGUADO GALLO-200/300,KG,3.5,3.5
PESCADOS ULTRACONGELADOS,060,Lenguados enteros y limpios,121,LENGUADO RACION (NAC)-HG-,KG,0.57,0.57
PESCADOS ULTRACONGELADOS,061,Pescados - Filetes Rodajas y Lomos (HRC),3139,CORVINA-FIL-500/1000 (IQF) (LG),KG,1.65,1.65
PESCADOS ULTRACONGELADOS,061,Pescados - Filetes Rodajas y Lomos (HRC),3140,CORVINA-FIL-1000/2000 (IQF) (LG),KG,1.19,1.19
PESCADOS ULTRACONGELADOS,061,Pescados - Filetes Rodajas y Lomos (HRC),3183,FIL-MERL-M-150/250-S/P-(INTF)-(CPSS),KG,4.57,4.57
PESCADOS ULTRACONGELADOS,070,Pescados - Enteros y HG,3134,PESCA-S/C-TRQ/IQF-100/200-(CPSS)-(IQF),KG,4.39,4.39
PESCADOS ULTRACONGELADOS,070,Pescados - Enteros y HG,3113,PESCA-S/C-TRQ/IQF-200/300-(HUBBSI))-(IQF,KG,5.0,5.0
PESCADOS ULTRACONGELADOS,070,Pescados - Enteros y HG,1963,PESCA-S/C-TRQ-B/675GR,UND,6.42,6.42
PESCADOS ULTRACONGELADOS,070,Pescados - Enteros y HG,191,COLAS MERL-GG-(ESPECIAL)-PZ- 350/600 G.,KG,3.1,3.1
PESCADOS ULTRACONGELADOS,070,Pescados - Enteros y HG,3998,MORRALLA PLAYA,KG,3.36,3.36
PESCADOS ULTRACONGELADOS,070,Pescados - Enteros y HG,943,COLAS MERL-M-CPSS B/675 GR,UND,5.57,5.57
PESCADOS ULTRACONGELADOS,070,Pescados - Enteros y HG,6574,MERO FILETES EXTRA,UND,1.34,1.34
PESCADOS ULTRACONGELADOS,080,Preparados / Frituras / Paellas / Sopas,4297,PREP-FRITURA MEDITARRENEA (IQF),KG,4.21,4.21
PESCADOS ULTRACONGELADOS,080,Preparados / Frituras / Paellas / Sopas,6297,PREP-ARROCES Y FIDEUAS B/1KG,UND,1.48,1.48
PESCADOS ULTRACONGELADOS,080,Preparados / Frituras / Paellas / Sopas,228,PREP-PAELLA-MARISCOS-B/500GR,UND,5.42,5.42
PESCADOS ULTRACONGELADOS,080,Preparados / Frituras / Paellas / Sopas,1228,PREP- PAELLAS Y SOPAS B/800 GR (X),UND,7.18,7.18
PESCADOS ULTRACONGELADOS,080,Preparados / Frituras / Paellas / Sopas,297,PREP-ARROCES Y FIDEUAS B/400GR,UND,9.33,9.33
PESCADOS ULTRACONGELADOS,080,Preparados / Frituras / Paellas / Sopas,3228,PREP-PAELLA-MARISCOS (CIGALAS),KG,9.5,9.5
PESCADOS ULTRACONGELADOS,080,Preparados / Frituras / Paellas / Sopas,3550,SEPIA LIMP-PATAS-(IQF),KG,8.95,8.95
PESCADOS ULTRACONGELADOS,091,Pulpos Crudos / Cocidos / Troceados,3505,"PULPO CRUDO-(FAO/34)-T/0 +4,5 KG (B)",KG,5.71,5.71
PESCADOS ULTRACONGELADOS,091,Pulpos Crudos / Cocidos / Troceados,3268,"PULPO CRUDO-(FAO/34)(T/1) 3/4,5 KG (B)",KG,0.88,0.88
PESCADOS ULTRACONGELADOS,091,Pulpos Crudos / Cocidos / Troceados,3291,PULPO COC-1/2 PULPO-400/500 G,UND,5.64,5.64
PESCADOS ULTRACONGELADOS,091,Pulpos Crudos / Cocidos / Troceados,3293,PULPO COC-B/6 PATAS-200/300,KG,6.5,6.5
PESCADOS ULTRACONGELADOS,091,Pulpos Crudos / Cocidos / Troceados,3294,PULPO COC-S/JUGO-PATA-250/350 GR/PZ,KG,5.86,5.86
PESCADOS ULTRACONGELADOS,091,Pulpos Crudos / Cocidos / Troceados,3295,PULPO COC-CABEZAS-(BLQ),KG,2.61,2.61
PESCADOS ULTRACONGELADOS,091,Pulpos Crudos / Cocidos / Troceados,3296,PULPO COC-ENTERO PZ/+2000 G,KG,5.43,5.43
PESCADOS ULTRACONGELADOS,091,Pulpos Crudos / Cocidos / Troceados,3297,PULPO COC-S/JUGO-PATA-150/250 GR/PZ,KG,6.77,6.77
PESCADOS ULTRACONGELADOS,091,Pulpos Crudos / Cocidos / Troceados,296,PULPO COC-2 B/250G,UND,1.4,1.4
PESCADOS ULTRACONGELADOS,091,Pulpos Crudos / Cocidos / Troceados,294,PULPO COC-MITADES 300/500 GR,UND,6.43,6.43
PESCADOS ULTRACONGELADOS,091,Pulpos Crudos / Cocidos / Troceados,3137,PULPO COC- B-8 PATAS-150/200,KG,3.77,3.77
PESCADOS ULTRACONGELADOS,091,Pulpos Crudos / Cocidos / Troceados,1076,PULPO COC- 10/PATAS-100/150,KG,0.79,0.79
PESCADOS ULTRACONGELADOS,091,Pulpos Crudos / Cocidos / Troceados,1501,PULPO CRUDO-PLAYA-(FAO/37)+ 4.5 KG,KG,7.54,7.54
PESCADOS ULTRACONGELADOS,091,Pulpos Crudos / Cocidos / Troceados,1502,PULPO CRUDO-(FAO/34)-300/500-(FLOR)-T/8,KG,5.55,5.55
PESCADOS ULTRACONGELADOS,091,Pulpos Crudos / Cocidos / Troceados,1503,PULPO CRUDO-PLAYA-(FAO/34-37)-2/3 KG,KG,9.28,9.28
PESCADOS ULTRACONGELADOS,091,Pulpos Crudos / Cocidos / Troceados,1504,PULPO CRUDO PLAYA-(FAO/37)-2/4 KG,KG,2.55,2.55
PESCADOS ULTRACONGELADOS,091,Pulpos Crudos / Cocidos / Troceados,2296,PULPO COCIDO-PATAS-30/80 G-(IQF),KG,4.07,4.07
PESCADOS ULTRACONGELADOS,091,Pulpos Crudos / Cocidos / Troceados,260,PULPITO ENTERO 40/60  B/1K,UND,1.68,1.68
PESCADOS ULTRACONGELADOS,091,Pulpos Crudos / Cocidos / Troceados,268,CAL-CHIPIRON-(PTG-4L)-11/14 (C/PQÑ),KG,5.21,5.21
PESCADOS ULTRACONGELADOS,100,Rape limpio - HG - y Bolsa,219,RAPE-FILETE-500/1000 (GRAN SOL),KG,8.75,8.75
PESCADOS ULTRACONGELADOS,100,Rape limpio - HG - y Bolsa,2060,RAPE-PEQUEÑO FAO 61-80/150 B/800,UND,1.55,1.55
PESCADOS ULTRACONGELADOS,100,Rape limpio - HG - y Bolsa,142,RAPE-G-300/1000-GR/PZ (DEL CABO),KG,7.59,7.59
PESCADOS ULTRACONGELADOS,100,Rape limpio - HG - y Bolsa,1060,RAPE-PEQUEÑO-FAO 61-80/150 B/640,UND,4.25,4.25
PESCADOS ULTRACONGELADOS,100,Rape limpio - HG - y Bolsa,3142,RAPE-M-LIMPIO-MARISQUERO +300GR,KG,2.87,2.87
PESCADOS ULTRACONGELADOS,100,Rape limpio - HG - y Bolsa,3150,RAPE-G-300/500 IQF,KG,9.46,9.46
PESCADOS ULTRACONGELADOS,100,Rape limpio - HG - y Bolsa,3146,RAPE-M-S/P-1000/1500-AFRICA,KG,7.77,7.77
PESCADOS ULTRACONGELADOS,100,Rape limpio - HG - y Bolsa,3200,RAPE-LIMPIO S/P-G-PZ/+2000 GRAN/SOL,KG,0.94,0.94
PESCADOS ULTRACONGELADOS,100,Rape limpio - HG - y Bolsa,3201,RAPE-TACOS FAO 61-B/640 GR,UND,5.81,5.81
PESCADOS ULTRACONGELADOS,100,Rape limpio - HG - y Bolsa,3653,RAPE-M-150/300-B/640 GR,UND,9.01,9.01
PESCADOS ULTRACONGELADOS,100,Rape limpio - HG - y Bolsa,3773,RAPE-CARRILLADA Y CABEZA (TRC),KG,7.61,7.61
PESCADOS ULTRACONGELADOS,101,"Pescados - Enteros, Higienizados y Limpios (HRC)",3963,PESCA-S/C-TRQ-CPSS-INT,KG,3.31,3.31
PESCADOS ULTRACONGELADOS,101,"Pescados - Enteros, Higienizados y Limpios (HRC)",3996,AZS-ALFONSINO (HGT) 500/1000,KG,8.96,8.96
PESCADOS ULTRACONGELADOS,110,Pescados - Rodajas y Medallón,3147,ROD-MERL-100/150-(CPSS)-(IQF),KG,7.0,7.0
PESCADOS ULTRACONGELADOS,110,Pescados - Rodajas y Medallón,146,ROD-MERL-GG (AUSTRAL) 200/400 GR AP,KG,9.91,9.91
PESCADOS ULTRACONGELADOS,110,Pescados - Rodajas y Medallón,185,ROD-MERL-CANTABRICO-100/200,KG,7.59,7.59
PESCADOS ULTRACONGELADOS,110,Pescados - Rodajas y Medallón,948,ROD-MERL-M-B/585 GR,UND,4.34,4.34
PESCADOS ULTRACONGELADOS,111,Pescados - Envase Ahorro,8258,LOMOS DE CORVINA 200/300 (SALVAJE),KG,7.87,7.87
PESCADOS ULTRACONGELADOS,111,Pescados - Envase Ahorro,8146,ROD-MERL-AUSTRAL 200/300 (IQF),KG,5.0,5.0
PESCADOS ULTRACONGELADOS,120,Sepias - Enteras / Limpias / Derivados,8267,SEPIA LIMP-FAO/51-(INDIA)-G-2/4 PZ/K-IQF,KG,0.54,0.54
PESCADOS ULTRACONGELADOS,120,Sepias - Enteras / Limpias / Derivados,2263,SEPIA LIMP-F/51-M-5/7 IQF,KG,2.77,2.77
PESCADOS ULTRACONGELADOS,120,Sepias - Enteras / Limpias / Derivados,2169,SEPIA LIMP-FAO/51-P-8/12 PZ/K- B/800 G,UND,6.33,6.33
PESCADOS ULTRACONGELADOS,120,Sepias - Enteras / Limpias / Derivados,152,SEPIA ENTERA-RACION-200/400-HG,KG,2.33,2.33
PESCADOS ULTRACONGELADOS,120,Sepias - Enteras / Limpias / Derivados,153,SEPIA LIMPIA RACION,KG,3.1,3.1
PESCADOS ULTRACONGELADOS,120,Sepias - Enteras / Limpias / Derivados,1267,SEPIA LIMP-FAO/51-G-2/4 PZ/K-IQF,KG,4.95,4.95
PESCADOS ULTRACONGELADOS,120,Sepias - Enteras / Limpias / Derivados,1269,SEPIA LIMP-FAO/51+900-GG-U/1,KG,8.38,8.38
PESCADOS ULTRACONGELADOS,120,Sepias - Enteras / Limpias / Derivados,3153,SEPIA LIMP-FAO/34-(NTRL)-400/500 (IQF),KG,3.4,3.4
PESCADOS ULTRACONGELADOS,120,Sepias - Enteras / Limpias / Derivados,3154,SEPIA LIMP-FAO/34-(NTRL)-1000/2000(IQF),KG,1.06,1.06
PESCADOS ULTRACONGELADOS,120,Sepias - Enteras / Limpias / Derivados,3156,SEPIA LIMP-FAO/34-(NTRL)-300/400(IQF),KG,4.17,4.17
PESCADOS ULTRACONGELADOS,120,Sepias - Enteras / Limpias / Derivados,3158,SEPIA ENTERA-(G)-(FAO/34)400/600(BLQ)(B),KG,7.08,7.08
PESCADOS ULTRACONGELADOS,120,Sepias - Enteras / Limpias / Derivados,3162,SEPIA ENTERA(G)(FAO/34)-300/450 BLQ-B,KG,0.56,0.56
PESCADOS ULTRACONGELADOS,120,Sepias - Enteras / Limpias / Derivados,3165,SEPIA ENTERA(G)(FAO/34)-300/450(IWP-B),KG,0.92,0.92
PESCADOS ULTRACONGELADOS,120,Sepias - Enteras / Limpias / Derivados,3169,SEPIA LIMP-F/51-P-8/12 PZ/K- B/640GR,UND,1.12,1.12
PESCADOS ULTRACONGELADOS,120,Sepias - Enteras / Limpias / Derivados,3170,SEPIA ALMDRTA-P-FAO/34-40/60-E/2x500GR,KG,3.64,3.64
PESCADOS ULTRACONGELADOS,120,Sepias - Enteras / Limpias / Derivados,3174,SEPIA GRANDE LIMP A TACOS-FAO/34 B/900GR,KG,1.57,1.57
PESCADOS ULTRACONGELADOS,120,Sepias - Enteras / Limpias / Derivados,3104,SEPIA ENTERA-MONGO-3/5 KG,KG,7.07,7.07
PESCADOS ULTRACONGELADOS,120,Sepias - Enteras / Limpias / Derivados,3105,SEPIA ENTERA-MONGO+5 KG,KG,9.64,9.64
PESCADOS ULTRACONGELADOS,120,Sepias - Enteras / Limpias / Derivados,3003,SEPIA ENTERA-MONGO-2/3 KG.,KG,8.93,8.93
PESCADOS ULTRACONGELADOS,120,Sepias - Enteras / Limpias / Derivados,3238,SEPIA LIMP-FAO/34 (NTRL) 3000/5000 (IQF),KG,0.51,0.51
PESCADOS ULTRACONGELADOS,120,Sepias - Enteras / Limpias / Derivados,3284,SEPIA LIMP-FAO/34- (NTRL) 2000/3000(IQF),KG,5.74,5.74
PESCADOS ULTRACONGELADOS,120,Sepias - Enteras / Limpias / Derivados,3389,SEPIA ENTERA -FAO/27-100 G/PZA,KG,7.58,7.58
PESCADOS ULTRACONGELADOS,120,Sepias - Enteras / Limpias / Derivados,3390,SEPIA ENTERA-FAO/27-100/200 G/PZA,KG,9.01,9.01
PESCADOS ULTRACONGELADOS,120,Sepias - Enteras / Limpias / Derivados,3449,SEPIA HUEVAS-(FAO/34)-(BLQ),KG,9.34,9.34
PESCADOS ULTRACONGELADOS,120,Sepias - Enteras / Limpias / Derivados,3489,SEPIA ENTERA-(FAO/27) 300/600,KG,3.66,3.66
PESCADOS ULTRACONGELADOS,120,Sepias - Enteras / Limpias / Derivados,5003,SEPIA ENTERA-(FAO/27) 1000+,KG,7.79,7.79
PESCADOS ULTRACONGELADOS,120,Sepias - Enteras / Limpias / Derivados,5004,SEPIA ENTERA-(M)-(FAO/34)-300/350-(BLQ-T,KG,3.73,3.73
PESCADOS ULTRACONGELADOS,120,Sepias - Enteras / Limpias / Derivados,5006,HG-SEPIA LIMP-RACION-(MRR)- B/1 KG APROX,KG,3.07,3.07
PESCADOS ULTRACONGELADOS,121,Sepias - Limpias Granel,6310,SEPIA PEQUEÑA LIMP TROZOS-FAO/51-B/900GR,KG,2.58,2.58
PESCADOS ULTRACONGELADOS,121,Sepias - Limpias Granel,3270,SEPIA LIMP-FAO/34-(NTRL)-500/800(IQF),KG,9.08,9.08
PESCADOS ULTRACONGELADOS,121,Sepias - Limpias Granel,3262,SEPIA LIMP-FAO/34-(NTRL)-200/300(IQF),KG,6.38,6.38
PESCADOS ULTRACONGELADOS,121,Sepias - Limpias Granel,3266,SEPIA ENTERA-(M)(FAO/34)-250/350-(IWP-B),KG,9.24,9.24
PESCADOS ULTRACONGELADOS,121,Sepias - Limpias Granel,1264,SEPIA LIMP-FAO/51-5/7-PZ IQF,KG,0.52,0.52
PESCADOS ULTRACONGELADOS,122,Sepias - Enteras Sucias,170,SEPIA ALMDRTA-P-FAO/34-20/60-E/500GR-(T),UND,7.75,7.75
PESCADOS ULTRACONGELADOS,122,Sepias - Enteras Sucias,3167,SEPIA ENTERA-G-FAO/34 300/450 (T),KG,6.87,6.87
PESCADOS ULTRACONGELADOS,140,Albóndigas y Croquetas,23,AZS-PEZ DE SAN PEDRO 200/300 G,KG,7.18,7.18
PESCADOS ULTRACONGELADOS,396,D - Varios,5479,HG-FIL-GALLINETA 80/150-(CABRACHO) B/640,UND,2.35,2.35
PRECOCINADOS,020,Bacalao,1522,BACALAO DORADO B/240 G,UND,5.73,5.73
PRECOCINADOS,140,Albóndigas y Croquetas,1078,CROQ-QUISQUILLA-MEDTRR B-/500G (13/15pz),UND,3.78,3.78
PRECOCINADOS,140,Albóndigas y Croquetas,302,ALBON-BAC-CASERAS-B/400GR,UND,5.56,5.56
PRECOCINADOS,140,Albóndigas y Croquetas,307,CROQ-CHIPIRON TINTA-B/250 G,UND,5.79,5.79
PRECOCINADOS,140,Albóndigas y Croquetas,308,CROQ-RABO DE TORO B/250 G,UND,3.3,3.3
PRECOCINADOS,140,Albóndigas y Croquetas,340,AU-CROQ-POLLO-LA ABUELA-B/350GR-PRELI,UND,7.42,7.42
PRECOCINADOS,140,Albóndigas y Croquetas,3348,AU-CROQ-JAMON-LA ABUELA-B/1KG-PRIELA,UND,1.06,1.06
PRECOCINADOS,140,Albóndigas y Croquetas,361,AU-CROQ-JAMON-LA ABUELA-B/350 GR-PRELI,UND,5.25,5.25
PRECOCINADOS,140,Albóndigas y Croquetas,6348,CROQUETON JAMÓN IBERICO B/1 KG,UND,3.34,3.34
PRECOCINADOS,140,Albóndigas y Croquetas,4122,CROQ-PUCHERO B/250 GR,UND,2.01,2.01
PRECOCINADOS,140,Albóndigas y Croquetas,4343,CROQ-CHIPIRON SU TINTA-(GOURMET)-B/1000,UND,7.34,7.34
PRECOCINADOS,140,Albóndigas y Croquetas,4344,CROQ-MERLUZA/GAMBAS (GOURMET)-B/1000,UND,9.11,9.11
PRECOCINADOS,140,Albóndigas y Croquetas,4345,CROQ-JAMON IBÉRICO/TRUFA-(GOURMET)-B/1KG,UND,1.89,1.89
PRECOCINADOS,140,Albóndigas y Croquetas,4339,CROQ-SEPIA Y GAMBAS-(GOURMET) 1KG,UND,5.69,5.69
PRECOCINADOS,140,Albóndigas y Croquetas,4341,CROQ-IBERICOS B/250 GR,UND,7.48,7.48
PRECOCINADOS,140,Albóndigas y Croquetas,8341,CROQUETON- RABO DE TORO B/1 KG,UND,9.03,9.03
PRECOCINADOS,140,Albóndigas y Croquetas,6631,CROQUETON DE SETAS B/1KG,UND,5.66,5.66
PRECOCINADOS,140,Albóndigas y Croquetas,6788,CROQUETON ESTOFADO POLLO B/1 KG,UND,7.12,7.12
PRECOCINADOS,140,Albóndigas y Croquetas,6798,CROQUETON BACALAO B/1 KG,UND,3.88,3.88
PRECOCINADOS,140,Albóndigas y Croquetas,7340,AU-CROQ-POLLO-LA ABUELA-B/1 KG-PRIELA,UND,9.52,9.52
PRECOCINADOS,145,Bocaditos,1878,BCDT-CABRALES B/200 GR,UND,1.06,1.06
PRECOCINADOS,152,Quesos Empanados,863,Q-FINGER MOZZARELLA B/300 GR,UND,9.24,9.24
PRECOCINADOS,152,Quesos Empanados,888,AU-Q-AROS QUESO GOUDA EMPANADOS. 1KG,KG,2.18,2.18
PRECOCINADOS,152,Quesos Empanados,894,Q-MEDALL QUESO CABRA B/200 GR (7/8 UD),UND,2.53,2.53
PRECOCINADOS,152,Quesos Empanados,895,Q-TRIANG QUESO BRIE B/270 GR (8/10 UD),UND,6.27,6.27
PRECOCINADOS,152,Quesos Empanados,896,Q-CAMEMBERT EMPANADO B/220 GR,UND,3.93,3.93
PRECOCINADOS,152,Quesos Empanados,898,Q-QUESO FRESCO TEMPURA B/220 GR,UND,5.7,5.7
PRECOCINADOS,160,Precocinados - Pescados y Mariscos,830,CAL-CHIPIS ENHARINADOS. B/300 GR,UND,1.97,1.97
PRECOCINADOS,160,Precocinados - Pescados y Mariscos,7119,BACALAO REBOZADO 30/60 GR PIEZA B/1000 G,KG,8.72,8.72
PRECOCINADOS,160,Precocinados - Pescados y Mariscos,6472,ADOBO DE PESCADO B/1 KG,KG,7.38,7.38
PRECOCINADOS,160,Precocinados - Pescados y Mariscos,6473,BOQUERON ENHARINADOS B/1 KG,KG,7.54,7.54
PRECOCINADOS,160,Precocinados - Pescados y Mariscos,132,SAQUITO-MARISCO (10U) 150G,UND,6.24,6.24
PRECOCINADOS,160,Precocinados - Pescados y Mariscos,365,VARITAS- MERLUZA-B/400GR,UND,0.68,0.68
PRECOCINADOS,160,Precocinados - Pescados y Mariscos,3402,TORTILLITAS-CAMARON-(PREMIUM),KG,6.17,6.17
PRECOCINADOS,160,Precocinados - Pescados y Mariscos,344,PALITOS-MERLUZA-B/400GR,UND,2.09,2.09
PRECOCINADOS,160,Precocinados - Pescados y Mariscos,3498,SABROSO DE MERLUZA B/2 KG,KG,9.39,9.39
PRECOCINADOS,160,Precocinados - Pescados y Mariscos,326,EMP-MINI-ATUN-B/400GR,UND,5.57,5.57
PRECOCINADOS,160,Precocinados - Pescados y Mariscos,300,EMP-ATUN-B/8 UND,UND,9.14,9.14
PRECOCINADOS,160,Precocinados - Pescados y Mariscos,315,LANG  GABARDINA REB. B-400GR,UND,9.1,9.1
PRECOCINADOS,160,Precocinados - Pescados y Mariscos,314,CAL-ANILLAS TIERN. ROMANA -B/400GR,UND,6.14,6.14
PRECOCINADOS,160,Precocinados - Pescados y Mariscos,436,MEJILL-RELLENO B/400GR,UND,2.92,2.92
PRECOCINADOS,160,Precocinados - Pescados y Mariscos,454,BOMBAS DE MORCILLA Y PIÑONES 12 UN,UND,3.8,3.8
PRECOCINADOS,160,Precocinados - Pescados y Mariscos,413,PIM-PIQ-C/MARISCO-E/2UND,UND,8.49,8.49
PRECOCINADOS,160,Precocinados - Pescados y Mariscos,416,PIM-PIQ-C/BACALAO-E/2UND,UND,5.81,5.81
PRECOCINADOS,160,Precocinados - Pescados y Mariscos,402,TORTILLITAS-CAMARON B/400 GR,UND,8.41,8.41
PRECOCINADOS,160,Precocinados - Pescados y Mariscos,41,ROD-MERL.-REBOZADA 4 X 90 GR,UND,2.21,2.21
PRECOCINADOS,160,Precocinados - Pescados y Mariscos,384,CAL-F-ROM-CASERO-B/400GR,UND,4.0,4.0
PRECOCINADOS,160,Precocinados - Pescados y Mariscos,498,SABROSO DE MERLUZA-(2 UND) - 200GR,UND,7.94,7.94
PRECOCINADOS,160,Precocinados - Pescados y Mariscos,488,CAL-RABAS-EMPANADAS-B/400GR,UND,2.46,2.46
PRECOCINADOS,170,Precocinados - Carnes,502,HAMBUR-PECHUGA-CORNFLAKES 100GR,KG,3.86,3.86
PRECOCINADOS,170,Precocinados - Carnes,501,POLLO-FIL-PECHUGA/EMP-B/800GR,UND,5.61,5.61
PRECOCINADOS,170,Precocinados - Carnes,541,NUGGET POLLO (EXTRA) B/300 G,UND,5.17,5.17
PRECOCINADOS,170,Precocinados - Carnes,428,DATILES-C/BACON-ALMENDRA-E/300GR,UND,3.61,3.61
PRECOCINADOS,170,Precocinados - Carnes,133,SAQUITO-CARRILLERA VACUNO (10U) 150G,UND,4.47,4.47
PRECOCINADOS,170,Precocinados - Carnes,1165,"CACHOPO-POLLO/JAMON/QUESO B/1,5 KG",KG,1.58,1.58
PRECOCINADOS,170,Precocinados - Carnes,1171,SAN-JACOBO-DE PAVO 90/95GR,KG,6.89,6.89
