Familia,Grupo,ID,Producto,Formato_Venta,Coste (€),Precio de venta (€),Margen Beneficio (€),% Beneficio,Ratio Precio/Costo
PESCADOS ULTRACONGELADOS,Calamares - Loligo,3325,CAL-LOLIGO/VLG-(FAO/34)-450/750-IWP(M/B),KG,11.89,46.17,34.28,290.0,3.88309503784693
PESCADOS ULTRACONGELADOS,Calamares - Loligo,3179,CAL-LOLIGO/VLG-FAO-34 +1000-IWP-(GG/B),KG,0.57,12.21,11.64,2039.9999999999998,21.421052631578952
PESCADOS ULTRACONGELADOS,Calamares - Loligo,6237,CAL-LOLIGO/VLG-(FAO/27)-PLAYA-1000+,KG,7.9,11.4,3.5,40.0,1.4430379746835442
PESCADOS ULTRACONGELADOS,Calamares - Loligo,6239,CAL-LOLIGO/VLG-(FAO/27)-PLAYA-300/500-BL,KG,3.32,13.64,10.32,310.0,4.1084337349397595
PESCADOS ULTRACONGELADOS,Calamares - Loligo,61,CAL-PUNT- (MARRC)-E (2X500) GR,UND,11.54,30.08,18.54,160.0,2.6065857885615253
PESCADOS ULTRACONGELADOS,Calamares - Loligo,6020,CAL-LOLIGO/VLG-(FAO/34)-80/150-IWP-3P/B,KG,12.44,63.76,51.32,409.99999999999994,5.12540192926045
PESCADOS ULTRACONGELADOS,Calamares - Loligo,6000,CAL-LOLIGO/VLG-(FAO/34)200/350-IWP(2P/B),KG,8.95,12.45,3.5,40.0,1.3910614525139664
PESCADOS ULTRACONGELADOS,Calamares - Loligo,6256,CAL-LOLIGO/VLG-(FAO/34)250/450-IWP-(P/B),KG,4.86,33.44,28.58,590.0,6.880658436213991
PESCADOS ULTRACONGELADOS,Calamares - Loligo,7256,CAL-LOLIGO/VLG-(FAO/34)-300/500-IWP(P/T),KG,14.37,17.87,3.5000000000000018,20.0,1.2435629784272793
PESCADOS ULTRACONGELADOS,Calamares - Loligo,7325,CAL-LOLIGO/VLG-(FAO/34)-450/700 IWP(M/T),KG,3.84,29.36,25.52,660.0,7.645833333333333
PESCADOS ULTRACONGELADOS,Calamares - Loligo,7000,CAL-LOLIGO/VLG-(FAO/34)200/350-IWP(2P/T),KG,12.0,31.0,19.0,160.0,2.5833333333333335
PESCADOS ULTRACONGELADOS,Calamares - Voladores Potas,3283,CAL-VOLADOR/POTA-M-FAO 41-18/24-(ILLEX),KG,0.8,4.3,3.5,440.00000000000006,5.374999999999999
PESCADOS ULTRACONGELADOS,Calamares - Voladores Potas,3591,CAL-REJOS-LIMPIO POTA IQF,KG,12.54,32.08,19.54,160.0,2.558213716108453
PESCADOS ULTRACONGELADOS,Calamares - Voladores Potas,283,CAL-VOLADOR/POTA-(TRC-IQF),KG,8.74,24.48,15.74,180.0,2.80091533180778
PESCADOS ULTRACONGELADOS,Calamares - Voladores Potas,1283,CAL-VOLADOR/POTA (S)FAO41-14/18CM,KG,8.04,34.62,26.58,330.0,4.3059701492537314
PESCADOS ULTRACONGELADOS,Calamares - Voladores Potas,108,CAL-VOLADOR/POTA-14/22-(IQF)-(ILLEX),KG,4.2,15.4,11.2,270.0,3.6666666666666665
PESCADOS ULTRACONGELADOS,Calamares - Puntillas,1007,CAL-PUNT(JAPONICA)IQF S/PLM B/800G-4/6,UND,9.49,12.99,3.5,40.0,1.368809272918862
PESCADOS ULTRACONGELADOS,Calamares - Puntillas,1289,CAL-PUNT-(INDIA)-IQF-S/PLM- B/800G,UND,9.9,53.6,43.7,440.00000000000006,5.414141414141414
PESCADOS ULTRACONGELADOS,Calamares - Puntillas,2164,CAL-PUNT-(INDIA)80/100-UP -LVD-900G,UND,1.73,15.69,13.959999999999999,810.0,9.06936416184971
PESCADOS ULTRACONGELADOS,Calamares - Puntillas,2176,CAL-PUNT-(CHINEN/SPP)-IQF-S/PLM- B/800G,UND,9.62,52.48,42.86,450.0,5.455301455301456
PESCADOS ULTRACONGELADOS,Calamares - Puntillas,176,CAL-PUNT-(CHINENSIS)IQF S/PL B/425GR-3/6,UND,10.84,57.36,46.519999999999996,430.0,5.291512915129151
PESCADOS ULTRACONGELADOS,Calamares - Puntillas,3164,CAL-PUNT-(INDIA)80-UP -LVD-900G,UND,8.68,24.36,15.68,180.0,2.806451612903226
PESCADOS ULTRACONGELADOS,Calamares - Puntillas,3289,CAL-PUNT-(INDIA)-4/7-IQF-S/PLM- B/800G,UND,5.7,36.8,31.099999999999998,550.0,6.456140350877193
PESCADOS ULTRACONGELADOS,Calamares - Puntillas,3176,CAL-PUNT-(CHINEN/SPP)-IQF-S/PLM- B/800G,UND,14.97,55.41,40.44,270.0,3.701402805611222
PESCADOS ULTRACONGELADOS,Calamares - Chipirones,3181,CAL-LOLIGO/VLG-(FAO/27)PLAYA-500/1000,KG,9.25,51.0,41.75,450.0,5.513513513513513
PESCADOS ULTRACONGELADOS,Calamares - Chipirones,3276,CAL-CHIPIRON-(PTG)-11/14 (C/G),KG,6.18,29.04,22.86,370.0,4.699029126213592
PESCADOS ULTRACONGELADOS,Calamares - Chipirones,3561,CAL-LIMPIO 10/20-30% INDIA,KG,10.71,56.84,46.13,430.0,5.30718954248366
PESCADOS ULTRACONGELADOS,Calamares - Chipirones,3107,CAL-CHIPIRON-(PTG)-9-11 (C/GND),KG,9.24,12.74,3.5,40.0,1.3787878787878787
PESCADOS ULTRACONGELADOS,Calamares - Chipirones,3079,CAL-REJO-COCIDO IQF,KG,14.47,71.88,57.41,400.0,4.967519004837595
PESCADOS ULTRACONGELADOS,Calamares - Chipirones,276,CAL-CHIPIRON-(PTG-4)-10/13 (C/PQÑ),KG,9.44,25.88,16.439999999999998,170.0,2.7415254237288136
PESCADOS ULTRACONGELADOS,Calamares - Chipirones,211,CAL-CHIPIRON-(TROC) (INDIA) B/400 G,UND,7.73,44.92,37.19,480.0,5.811125485122898
PESCADOS ULTRACONGELADOS,Calamares - Chipirones,1006,CAL-CHIPIRON- (TRC)-(INDIA ) B/800 GR,UND,6.94,41.76,34.82,500.0,6.01729106628242
PESCADOS ULTRACONGELADOS,Calamares - Chipirones,107,CAL-CHIPIRON-(PTG)-(IQF),KG,5.07,25.71,20.64,409.99999999999994,5.071005917159763
PESCADOS ULTRACONGELADOS,Calamares - Chipirones,1211,CAL-CHIPIRON-(PTG)-TROC. B/900G,UND,10.7,42.6,31.900000000000002,300.0,3.9813084112149535
PESCADOS ULTRACONGELADOS,Calamares - Chipirones,5068,HG-CAL-F-PATAGONICO B/14/18 PZ,KG,3.5,28.0,24.5,700.0,8.0
PESCADOS ULTRACONGELADOS,Calamares - Chipirones/Troceados,3211,CAL-CHIPIRON-(TROC) (INDIA) B/800GR,UND,12.96,49.38,36.42,280.0,3.810185185185185
PESCADOS ULTRACONGELADOS,Calamares - Playa,6240,CAL-LOLIGO/VLG-(FAO/27)-PLAYA-90/200-BLQ,KG,11.04,58.16,47.12,430.0,5.268115942028985
PESCADOS ULTRACONGELADOS,Pescados - De Cuero,3151,ALAS D/RAYA-S/P-500/1000-(3),KG,2.35,5.85,3.4999999999999996,150.0,2.4893617021276593
PESCADOS ULTRACONGELADOS,Pescados - De Cuero,151,ALAS D/RAYA-S/P,KG,11.39,14.89,3.5,30.0,1.3072870939420544
PESCADOS ULTRACONGELADOS,Pescados - De Cuero,949,PEZ GALLO 100/150-(HG-/IQF),KG,4.12,15.24,11.120000000000001,270.0,3.6990291262135924
PESCADOS ULTRACONGELADOS,Pescados - De Cuero (HRC),3582,AZ-MARRAJO 30/50 (HG),KG,9.21,38.13,28.92,310.0,4.140065146579804
PESCADOS ULTRACONGELADOS,Pescados - De Cuero (HRC),6212,AZ-CAELLA TAQUITOS S/P-S/H-(IQF),KG,4.77,24.81,20.04,420.0,5.20125786163522
PESCADOS ULTRACONGELADOS,Pescados - Filetes Varios - Importación,3553,FIL-LENG-RELL-GAMBA C/MOUSSE,UND,13.88,52.14,38.26,280.0,3.7564841498559076
PESCADOS ULTRACONGELADOS,Pescados - Filetes Varios - Importación,3648,ABADEJO-FIL-100/200-(IQF),KG,1.72,20.88,19.16,1110.0,12.13953488372093
PESCADOS ULTRACONGELADOS,Pescados - Filetes Varios - Importación,3256,FIL-TILAPIA (BESUGO) 100/200-(IQF)(PBO),KG,4.5,24.0,19.5,430.0,5.333333333333333
PESCADOS ULTRACONGELADOS,Pescados - Filetes Varios - Importación,3178,FIL-MERLUZA 40/80 GR (HUBSSI),KG,4.96,8.46,3.500000000000001,70.0,1.7056451612903227
PESCADOS ULTRACONGELADOS,Pescados - Filetes Varios - Importación,3363,FIL-PANGASIUS 120/170 (IQF) (PBO),KG,8.0,34.5,26.5,330.0,4.3125
PESCADOS ULTRACONGELADOS,Pescados - Filetes Varios - Importación,3367,FIL-LIMANDA-(IQF)(PBO),KG,3.52,14.04,10.52,300.0,3.9886363636363633
PESCADOS ULTRACONGELADOS,Pescados - Filetes Varios - Importación,3479,FIL-GALLINETA 100/200-(CABRACHO)-25%,KG,4.26,31.04,26.78,630.0,7.286384976525822
PESCADOS ULTRACONGELADOS,Pescados - Filetes Varios - Importación,3144,ALAS MERL-( AUSTRAL)-(IQF),KG,3.43,27.72,24.29,710.0,8.081632653061224
PESCADOS ULTRACONGELADOS,Pescados - Filetes Varios - Importación,3130,ROD-MEDALLON MERLUZA-(IQF),KG,14.06,35.12,21.059999999999995,150.0,2.497866287339971
PESCADOS ULTRACONGELADOS,Pescados - Filetes Varios - Importación,3123,AZS-PEZ DE SAN PEDRO 200/300 G,KG,11.44,29.88,18.439999999999998,160.0,2.611888111888112
PESCADOS ULTRACONGELADOS,Pescados - Filetes Varios - Importación,3106,COCOCHAS MERLUZA E/1000 GRS,KG,2.65,12.3,9.65,360.0,4.6415094339622645
PESCADOS ULTRACONGELADOS,Pescados - Filetes Varios - Importación,1479,FIL-GALLO S/PEDRO PLATEADO 80/150-C/P,KG,2.43,5.93,3.4999999999999996,140.0,2.4403292181069958
PESCADOS ULTRACONGELADOS,Pescados - Filetes Varios - Importación,1648,FIL-GALLO SAN PEDRO 150/200-20%,KG,14.88,36.76,21.879999999999995,150.0,2.4704301075268815
PESCADOS ULTRACONGELADOS,Pescados - Filetes Varios - Importación,1256,FIL-TILAPIA (BESUGO) 150/200-IQF,kg,12.08,62.32,50.24,420.0,5.158940397350993
PESCADOS ULTRACONGELADOS,Pescados - Filetes Varios - Importación,106,COCOCHAS MERLUZA E/500 G,UND,10.78,42.84,32.06,300.0,3.9740259740259747
PESCADOS ULTRACONGELADOS,Pescados - Filetes Varios - Importación,7451,LOMOS MRLZ/AUTRL-200/350,KG,2.42,11.84,9.42,390.0,4.892561983471074
PESCADOS ULTRACONGELADOS,Lomos de pescado,126,MERL-SOLOMILLOS-PZ-140/200-GR,UND,7.42,32.76,25.339999999999996,340.0,4.415094339622641
PESCADOS ULTRACONGELADOS,Lomos de pescado,1160,FIL-MERO (PERCA)500/1000,KG,6.82,30.96,24.14,350.0,4.539589442815249
PESCADOS ULTRACONGELADOS,Pescados - Filetes Varios - Nacional,1190,FIL-MERL-P-C/P-60/120 CPSS-IWP,KG,7.24,10.74,3.5,50.0,1.4834254143646408
PESCADOS ULTRACONGELADOS,Pescados - Filetes Varios - Nacional,114,FILETON-MERL-C/PIEL-200/300-(IQF),KG,3.97,14.94,10.969999999999999,280.0,3.763224181360201
PESCADOS ULTRACONGELADOS,Pescados - Filetes Varios - Nacional,1029,FIL-MERL-M-C/P-115/170 (CPSS)  (IWP),KG,12.52,48.06,35.540000000000006,280.0,3.8386581469648564
PESCADOS ULTRACONGELADOS,Pescados - Filetes Varios - Nacional,1964,FIL-MERL-(P)-60/120- S/P-(CPSS)(PBO),KG,6.6,40.4,33.8,509.99999999999994,6.121212121212121
PESCADOS ULTRACONGELADOS,Pescados - Filetes Varios - Nacional,1965,FIL-MERL-(P)-60/120- S/P (HBS)-(B)-(PBO),KG,4.5,16.0,11.5,260.0,3.5555555555555554
PESCADOS ULTRACONGELADOS,Pescados - Filetes Varios - Nacional,341,FIL-BACALADILLA B/300 G.,UND,4.79,24.87,20.080000000000002,420.0,5.192066805845512
PESCADOS ULTRACONGELADOS,Pescados - Filetes Varios - Nacional,3341,FIL-BACALADILLA (IQF),KG,7.13,10.63,3.500000000000001,50.0,1.4908835904628333
PESCADOS ULTRACONGELADOS,Pescados - Filetes Varios - Nacional,4954,AZS-FIL-LUBINA-C/P-120/180 GR/PZ,KG,9.87,40.11,30.240000000000002,310.0,4.0638297872340425
PESCADOS ULTRACONGELADOS,Pescados - Filetes Varios - Nacional,3965,FIL- DE CORVINA +1000 GR (SALVAJE),KG,11.51,60.04,48.53,420.0,5.216333622936577
PESCADOS ULTRACONGELADOS,Pescados - Filetes Varios - Nacional,8441,FIL-BACALADILLA,KG,8.88,12.38,3.5,40.0,1.394144144144144
PESCADOS ULTRACONGELADOS,Pescados - Filetes Varios - Nacional,965,FIL-MERL-S/P-DESG- B/540 GR,UND,6.67,20.34,13.67,200.0,3.0494752623688157
PESCADOS ULTRACONGELADOS,Lenguados enteros y limpios,467,FIL-LENGUADO-(VC)-350 G.,KG,4.17,23.01,18.840000000000003,450.0,5.517985611510792
PESCADOS ULTRACONGELADOS,Lenguados enteros y limpios,3196,LENGUADO TIGRE 300/400 HG,KG,8.17,35.01,26.839999999999996,330.0,4.285189718482252
PESCADOS ULTRACONGELADOS,Lenguados enteros y limpios,3177,FIL-PLATIJA DEL PACIFICO 120/180,KG,0.76,12.78,12.02,1580.0,16.81578947368421
PESCADOS ULTRACONGELADOS,Lenguados enteros y limpios,3128,LENGUADO LIMP-(PLATIJA)-200/400,KG,7.64,22.28,14.64,190.0,2.916230366492147
PESCADOS ULTRACONGELADOS,Lenguados enteros y limpios,196,LENGUADO TIGRE 300/400 G/PZ,KG,3.57,7.07,3.5000000000000004,100.0,1.9803921568627452
PESCADOS ULTRACONGELADOS,Lenguados enteros y limpios,1027,LENGUADO-G-PEL/RACION 120/170 GR,KG,6.28,9.78,3.499999999999999,60.0,1.557324840764331
PESCADOS ULTRACONGELADOS,Lenguados enteros y limpios,1249,LENGUADO GALLO-200/300,KG,6.32,9.82,3.5,60.0,1.5537974683544304
PESCADOS ULTRACONGELADOS,Lenguados enteros y limpios,121,LENGUADO RACION (NAC)-HG-,KG,6.7,30.6,23.900000000000002,360.0,4.567164179104478
PESCADOS ULTRACONGELADOS,Pescados - Filetes Rodajas y Lomos (HRC),3139,CORVINA-FIL-500/1000 (IQF) (LG),KG,2.99,25.96,22.97,770.0,8.68227424749164
PESCADOS ULTRACONGELADOS,Pescados - Filetes Rodajas y Lomos (HRC),3140,CORVINA-FIL-1000/2000 (IQF) (LG),KG,2.2,17.1,14.900000000000002,680.0,7.7727272727272725
PESCADOS ULTRACONGELADOS,Pescados - Filetes Rodajas y Lomos (HRC),3183,FIL-MERL-M-150/250-S/P-(INTF)-(CPSS),KG,2.62,6.12,3.5,130.0,2.33587786259542
PESCADOS ULTRACONGELADOS,Pescados - Enteros y HG,3134,PESCA-S/C-TRQ/IQF-100/200-(CPSS)-(IQF),KG,5.8,9.3,3.500000000000001,60.0,1.6034482758620692
PESCADOS ULTRACONGELADOS,Pescados - Enteros y HG,3113,PESCA-S/C-TRQ/IQF-200/300-(HUBBSI))-(IQF,KG,0.83,17.32,16.490000000000002,1989.9999999999998,20.867469879518072
PESCADOS ULTRACONGELADOS,Pescados - Enteros y HG,1963,PESCA-S/C-TRQ-B/675GR,UND,2.96,25.84,22.88,770.0,8.72972972972973
PESCADOS ULTRACONGELADOS,Pescados - Enteros y HG,191,COLAS MERL-GG-(ESPECIAL)-PZ- 350/600 G.,KG,12.68,64.72,52.04,409.99999999999994,5.10410094637224
PESCADOS ULTRACONGELADOS,Pescados - Enteros y HG,3998,MORRALLA PLAYA,KG,4.96,16.92,11.96,240.0,3.4112903225806455
PESCADOS ULTRACONGELADOS,Pescados - Enteros y HG,943,COLAS MERL-M-CPSS B/675 GR,UND,14.85,55.05,40.199999999999996,270.0,3.707070707070707
PESCADOS ULTRACONGELADOS,Pescados - Enteros y HG,6574,MERO FILETES EXTRA,UND,12.26,31.52,19.259999999999998,160.0,2.570962479608483
PESCADOS ULTRACONGELADOS,Preparados / Frituras / Paellas / Sopas,4297,PREP-FRITURA MEDITARRENEA (IQF),KG,8.83,36.99,28.160000000000004,320.0,4.189127972819932
PESCADOS ULTRACONGELADOS,Preparados / Frituras / Paellas / Sopas,6297,PREP-ARROCES Y FIDEUAS B/1KG,UND,1.59,10.18,8.59,540.0,6.40251572327044
PESCADOS ULTRACONGELADOS,Preparados / Frituras / Paellas / Sopas,228,PREP-PAELLA-MARISCOS-B/500GR,UND,12.54,32.08,19.54,160.0,2.558213716108453
PESCADOS ULTRACONGELADOS,Preparados / Frituras / Paellas / Sopas,1228,PREP- PAELLAS Y SOPAS B/800 GR (X),UND,10.35,41.55,31.199999999999996,300.0,4.0144927536231885
PESCADOS ULTRACONGELADOS,Preparados / Frituras / Paellas / Sopas,297,PREP-ARROCES Y FIDEUAS B/400GR,UND,14.14,35.28,21.14,150.0,2.495049504950495
PESCADOS ULTRACONGELADOS,Preparados / Frituras / Paellas / Sopas,3228,PREP-PAELLA-MARISCOS (CIGALAS),KG,1.14,18.56,17.419999999999998,1530.0,16.280701754385966
PESCADOS ULTRACONGELADOS,Preparados / Frituras / Paellas / Sopas,3550,SEPIA LIMP-PATAS-(IQF),KG,10.57,56.28,45.71,430.0,5.324503311258278
PESCADOS ULTRACONGELADOS,Pulpos Crudos / Cocidos / Troceados,3505,"PULPO CRUDO-(FAO/34)-T/0 +4,5 KG (B)",KG,13.73,51.69,37.959999999999994,280.0,3.764748725418791
PESCADOS ULTRACONGELADOS,Pulpos Crudos / Cocidos / Troceados,3268,"PULPO CRUDO-(FAO/34)(T/1) 3/4,5 KG (B)",KG,14.98,36.96,21.98,150.0,2.467289719626168
PESCADOS ULTRACONGELADOS,Pulpos Crudos / Cocidos / Troceados,3291,PULPO COC-1/2 PULPO-400/500 G,UND,10.65,14.15,3.5,30.0,1.3286384976525822
PESCADOS ULTRACONGELADOS,Pulpos Crudos / Cocidos / Troceados,3293,PULPO COC-B/6 PATAS-200/300,KG,13.37,16.87,3.5000000000000018,30.0,1.261780104712042
PESCADOS ULTRACONGELADOS,Pulpos Crudos / Cocidos / Troceados,3294,PULPO COC-S/JUGO-PATA-250/350 GR/PZ,KG,12.53,48.09,35.56,280.0,3.837988826815643
PESCADOS ULTRACONGELADOS,Pulpos Crudos / Cocidos / Troceados,3295,PULPO COC-CABEZAS-(BLQ),KG,11.26,59.04,47.78,420.0,5.243339253996448
PESCADOS ULTRACONGELADOS,Pulpos Crudos / Cocidos / Troceados,3296,PULPO COC-ENTERO PZ/+2000 G,KG,14.74,36.48,21.739999999999995,150.0,2.474898236092266
PESCADOS ULTRACONGELADOS,Pulpos Crudos / Cocidos / Troceados,3297,PULPO COC-S/JUGO-PATA-150/250 GR/PZ,KG,14.62,36.24,21.620000000000005,150.0,2.4787961696306433
PESCADOS ULTRACONGELADOS,Pulpos Crudos / Cocidos / Troceados,296,PULPO COC-2 B/250G,UND,2.48,23.92,21.44,860.0,9.645161290322582
PESCADOS ULTRACONGELADOS,Pulpos Crudos / Cocidos / Troceados,294,PULPO COC-MITADES 300/500 GR,UND,0.91,17.64,16.73,1839.9999999999998,19.384615384615383
PESCADOS ULTRACONGELADOS,Pulpos Crudos / Cocidos / Troceados,3137,PULPO COC- B-8 PATAS-150/200,KG,5.32,17.64,12.32,229.99999999999997,3.3157894736842106
PESCADOS ULTRACONGELADOS,Pulpos Crudos / Cocidos / Troceados,1076,PULPO COC- 10/PATAS-100/150,KG,5.9,9.4,3.5,60.0,1.5932203389830508
PESCADOS ULTRACONGELADOS,Pulpos Crudos / Cocidos / Troceados,1501,PULPO CRUDO-PLAYA-(FAO/37)+ 4.5 KG,KG,13.5,68.0,54.5,400.0,5.037037037037037
PESCADOS ULTRACONGELADOS,Pulpos Crudos / Cocidos / Troceados,1502,PULPO CRUDO-(FAO/34)-300/500-(FLOR)-T/8,KG,3.31,27.24,23.93,720.0,8.229607250755286
PESCADOS ULTRACONGELADOS,Pulpos Crudos / Cocidos / Troceados,1503,PULPO CRUDO-PLAYA-(FAO/34-37)-2/3 KG,KG,9.03,25.06,16.03,180.0,2.7751937984496124
PESCADOS ULTRACONGELADOS,Pulpos Crudos / Cocidos / Troceados,1504,PULPO CRUDO PLAYA-(FAO/37)-2/4 KG,KG,13.85,52.05,38.199999999999996,280.0,3.75812274368231
PESCADOS ULTRACONGELADOS,Pulpos Crudos / Cocidos / Troceados,2296,PULPO COCIDO-PATAS-30/80 G-(IQF),KG,9.98,13.48,3.5,40.0,1.3507014028056112
PESCADOS ULTRACONGELADOS,Pulpos Crudos / Cocidos / Troceados,260,PULPITO ENTERO 40/60  B/1K,UND,14.28,53.34,39.06,270.0,3.7352941176470593
PESCADOS ULTRACONGELADOS,Pulpos Crudos / Cocidos / Troceados,268,CAL-CHIPIRON-(PTG-4L)-11/14 (C/PQÑ),KG,6.99,41.96,34.97,500.0,6.002861230329041
PESCADOS ULTRACONGELADOS,Rape limpio - HG - y Bolsa,219,RAPE-FILETE-500/1000 (GRAN SOL),KG,12.53,16.03,3.5000000000000018,30.0,1.2793296089385477
PESCADOS ULTRACONGELADOS,Rape limpio - HG - y Bolsa,2060,RAPE-PEQUEÑO FAO 61-80/150 B/800,UND,2.52,24.08,21.56,860.0,9.555555555555555
PESCADOS ULTRACONGELADOS,Rape limpio - HG - y Bolsa,142,RAPE-G-300/1000-GR/PZ (DEL CABO),KG,14.97,36.94,21.97,150.0,2.4676018704074814
PESCADOS ULTRACONGELADOS,Rape limpio - HG - y Bolsa,1060,RAPE-PEQUEÑO-FAO 61-80/150 B/640,UND,11.14,43.92,32.78,290.0,3.9425493716337523
PESCADOS ULTRACONGELADOS,Rape limpio - HG - y Bolsa,3142,RAPE-M-LIMPIO-MARISQUERO +300GR,KG,1.24,14.22,12.98,1050.0,11.467741935483872
PESCADOS ULTRACONGELADOS,Rape limpio - HG - y Bolsa,3150,RAPE-G-300/500 IQF,KG,13.88,52.14,38.26,280.0,3.7564841498559076
PESCADOS ULTRACONGELADOS,Rape limpio - HG - y Bolsa,3146,RAPE-M-S/P-1000/1500-AFRICA,KG,13.86,34.72,20.86,150.0,2.505050505050505
PESCADOS ULTRACONGELADOS,Rape limpio - HG - y Bolsa,3200,RAPE-LIMPIO S/P-G-PZ/+2000 GRAN/SOL,KG,12.97,65.88,52.91,409.99999999999994,5.07941403238242
PESCADOS ULTRACONGELADOS,Rape limpio - HG - y Bolsa,3201,RAPE-TACOS FAO 61-B/640 GR,UND,13.9,34.8,20.9,150.0,2.503597122302158
PESCADOS ULTRACONGELADOS,Rape limpio - HG - y Bolsa,3653,RAPE-M-150/300-B/640 GR,UND,2.27,17.31,15.04,660.0,7.625550660792951
PESCADOS ULTRACONGELADOS,Rape limpio - HG - y Bolsa,3773,RAPE-CARRILLADA Y CABEZA (TRC),KG,0.98,8.96,7.98,810.0,9.142857142857144
PESCADOS ULTRACONGELADOS,"Pescados - Enteros, Higienizados y Limpios (HRC)",3963,PESCA-S/C-TRQ-CPSS-INT,KG,11.5,45.0,33.5,290.0,3.9130434782608696
PESCADOS ULTRACONGELADOS,"Pescados - Enteros, Higienizados y Limpios (HRC)",3996,AZS-ALFONSINO (HGT) 500/1000,KG,8.55,48.2,39.650000000000006,459.99999999999994,5.637426900584795
PESCADOS ULTRACONGELADOS,Pescados - Rodajas y Medallón,3147,ROD-MERL-100/150-(CPSS)-(IQF),KG,14.57,72.28,57.71,400.0,4.960878517501716
PESCADOS ULTRACONGELADOS,Pescados - Rodajas y Medallón,146,ROD-MERL-GG (AUSTRAL) 200/400 GR AP,KG,7.41,32.73,25.319999999999997,340.0,4.417004048582996
PESCADOS ULTRACONGELADOS,Pescados - Rodajas y Medallón,185,ROD-MERL-CANTABRICO-100/200,KG,6.09,19.18,13.09,210.0,3.1494252873563218
PESCADOS ULTRACONGELADOS,Pescados - Rodajas y Medallón,948,ROD-MERL-M-B/585 GR,UND,2.21,22.84,20.63,930.0000000000001,10.334841628959277
PESCADOS ULTRACONGELADOS,Pescados - Envase Ahorro,8258,LOMOS DE CORVINA 200/300 (SALVAJE),KG,2.79,6.29,3.5,130.0,2.2544802867383513
PESCADOS ULTRACONGELADOS,Pescados - Envase Ahorro,8146,ROD-MERL-AUSTRAL 200/300 (IQF),KG,6.02,9.52,3.5,60.0,1.5813953488372094
PESCADOS ULTRACONGELADOS,Sepias - Enteras / Limpias / Derivados,8267,SEPIA LIMP-FAO/51-(INDIA)-G-2/4 PZ/K-IQF,KG,5.52,9.02,3.5,60.0,1.634057971014493
PESCADOS ULTRACONGELADOS,Sepias - Enteras / Limpias / Derivados,2263,SEPIA LIMP-F/51-M-5/7 IQF,KG,13.33,33.66,20.33,150.0,2.525131282820705
PESCADOS ULTRACONGELADOS,Sepias - Enteras / Limpias / Derivados,2169,SEPIA LIMP-FAO/51-P-8/12 PZ/K- B/800 G,UND,3.0,13.0,10.0,330.0,4.333333333333333
PESCADOS ULTRACONGELADOS,Sepias - Enteras / Limpias / Derivados,152,SEPIA ENTERA-RACION-200/400-HG,KG,12.87,32.74,19.870000000000005,150.0,2.5439005439005444
PESCADOS ULTRACONGELADOS,Sepias - Enteras / Limpias / Derivados,153,SEPIA LIMPIA RACION,KG,6.34,9.84,3.5,60.0,1.55205047318612
PESCADOS ULTRACONGELADOS,Sepias - Enteras / Limpias / Derivados,1267,SEPIA LIMP-FAO/51-G-2/4 PZ/K-IQF,KG,7.33,32.49,25.160000000000004,340.0,4.432469304229195
PESCADOS ULTRACONGELADOS,Sepias - Enteras / Limpias / Derivados,1269,SEPIA LIMP-FAO/51+900-GG-U/1,KG,0.62,4.12,3.5,560.0,6.645161290322581
PESCADOS ULTRACONGELADOS,Sepias - Enteras / Limpias / Derivados,3153,SEPIA LIMP-FAO/34-(NTRL)-400/500 (IQF),KG,8.84,24.68,15.84,180.0,2.7918552036199094
PESCADOS ULTRACONGELADOS,Sepias - Enteras / Limpias / Derivados,3154,SEPIA LIMP-FAO/34-(NTRL)-1000/2000(IQF),KG,6.72,40.88,34.160000000000004,509.99999999999994,6.083333333333334
PESCADOS ULTRACONGELADOS,Sepias - Enteras / Limpias / Derivados,3156,SEPIA LIMP-FAO/34-(NTRL)-300/400(IQF),KG,13.62,68.48,54.86000000000001,400.0,5.027900146842879
PESCADOS ULTRACONGELADOS,Sepias - Enteras / Limpias / Derivados,3158,SEPIA ENTERA-(G)-(FAO/34)400/600(BLQ)(B),KG,11.45,29.9,18.45,160.0,2.611353711790393
PESCADOS ULTRACONGELADOS,Sepias - Enteras / Limpias / Derivados,3162,SEPIA ENTERA(G)(FAO/34)-300/450 BLQ-B,KG,7.38,10.88,3.500000000000001,50.0,1.4742547425474255
PESCADOS ULTRACONGELADOS,Sepias - Enteras / Limpias / Derivados,3165,SEPIA ENTERA(G)(FAO/34)-300/450(IWP-B),KG,11.82,45.96,34.14,290.0,3.8883248730964466
PESCADOS ULTRACONGELADOS,Sepias - Enteras / Limpias / Derivados,3169,SEPIA LIMP-F/51-P-8/12 PZ/K- B/640GR,UND,3.03,26.12,23.09,760.0,8.620462046204622
PESCADOS ULTRACONGELADOS,Sepias - Enteras / Limpias / Derivados,3170,SEPIA ALMDRTA-P-FAO/34-40/60-E/2x500GR,KG,9.21,50.84,41.63,450.0,5.520086862106406
PESCADOS ULTRACONGELADOS,Sepias - Enteras / Limpias / Derivados,3174,SEPIA GRANDE LIMP A TACOS-FAO/34 B/900GR,KG,12.68,64.72,52.04,409.99999999999994,5.10410094637224
